province_id,state_id,impassable_state,batch_index
1871,612,no,6
1872,471,no,6
1873,467,no,6
1874,545,no,6
1875,390,no,6
1876,567,no,6
1877,329,no,6
1878,574,no,6
1879,882,no,6
1880,403,no,6
1881,396,no,6
1882,754,no,6
1883,774,no,6
1884,603,no,6
1887,486,no,6
1888,416,no,6
1889,410,no,6
1891,902,no,6
1892,484,no,6
1893,605,no,6
1896,1000,no,6
1897,786,yes,6
1898,438,no,6
1900,475,no,6
1901,514,yes,6
1903,297,no,6
1904,484,no,6
1905,269,no,6
1908,433,no,6
1909,780,no,6
1910,787,no,6
1913,366,no,6
1914,886,no,6
1915,375,no,6
1918,752,no,6
1919,742,no,6
1920,293,no,6
1922,413,no,6
1923,856,no,6
1927,375,no,6
1928,309,no,6
1929,888,no,6
1932,902,no,6
1933,283,no,6
1934,998,no,6
1937,493,no,6
1938,676,no,6
1939,547,no,6
1943,1042,no,6
1944,489,no,6
1945,481,no,6
1947,294,no,6
1948,1009,no,6
1949,991,no,6
1950,718,no,6
1951,777,no,6
1952,479,no,6
1953,885,no,6
1954,375,no,6
1955,859,no,6
1956,515,yes,6
1957,416,no,6
1958,514,yes,6
1959,746,no,6
1960,887,no,6
1961,758,no,6
1962,786,yes,6
1963,1002,no,6
1964,559,no,6
1965,277,no,6
1966,559,no,6
1967,513,no,6
1968,889,no,6
1969,902,no,6
1970,1042,no,6
1971,443,no,6
1972,376,no,6
1973,293,no,6
1974,660,no,6
1975,781,no,6
1976,744,no,6
1977,883,no,6
1978,987,no,6
1979,495,no,6
1980,443,no,6
1981,488,no,6
1982,417,no,6
1983,438,no,6
1984,841,no,6
1985,1045,no,6
1986,414,no,6
1987,368,no,6
1988,317,no,6
1989,462,no,6
1990,869,no,6
1991,757,no,6
1992,900,no,6
1993,774,no,6
1994,273,yes,6
1995,415,no,6
1996,434,no,6
1997,489,no,6
1998,375,no,6
1999,752,no,6
2000,416,no,6
2001,778,no,6
2002,986,no,6
2003,883,no,6
2004,1011,no,6
2005,438,no,6
2006,744,no,6
2007,486,no,6
2008,277,no,6
2009,839,no,6
2010,322,no,7
2011,277,no,7
2012,899,no,7
2013,680,no,7
2014,757,no,7
2015,619,no,7
2016,549,no,7
2017,1009,no,7
2018,1015,no,7
2019,375,no,7
2020,559,no,7
2021,476,no,7
2022,283,no,7
2023,493,no,7
2024,888,no,7
2025,902,no,7
2026,411,no,7
2027,855,no,7
2028,756,no,7
2029,659,no,7
2030,605,no,7
2031,312,no,7
2032,439,no,7
2033,679,no,7
2034,718,no,7
2035,938,no,7
2036,991,no,7
2037,482,no,7
2038,700,no,7
2039,410,no,7
2040,841,no,7
2041,787,no,7
2042,375,no,7
2043,374,no,7
2044,898,no,7
2045,753,no,7
2046,551,no,7
2047,1022,yes,7
2048,658,no,7
2049,514,yes,7
2050,558,no,7
2051,478,no,7
2052,489,no,7
2053,755,no,7
2054,433,no,7
2055,375,no,7
2056,781,no,7
2057,854,no,7
2058,732,no,7
2059,1016,no,7
2060,480,no,7
2061,999,no,7
2062,1009,no,7
2063,559,no,7
2064,552,yes,7
2065,417,no,7
2066,547,no,7
2067,751,no,7
2068,782,yes,7
2069,483,no,7
2070,410,no,7
2071,1000,no,7
2072,842,no,7
2073,718,no,7
2074,759,no,7
2075,317,no,7
2076,986,no,7
2077,311,no,7
2078,1009,no,7
2079,306,no,7
2080,773,no,7
2081,774,no,7
2082,375,no,7
2083,479,no,7
2084,787,no,7
2085,493,no,7
2086,439,no,7
2087,621,no,7
2088,883,no,7
2089,1011,no,7
2090,856,no,7
2091,605,no,7
2092,437,no,7
2093,322,no,7
2094,700,no,7
2095,855,no,7
2096,884,no,7
2097,291,no,7
2098,757,no,7
2099,755,no,7
2100,272,no,7
2101,1009,no,7
2102,376,no,7
2103,1016,no,7
2104,480,no,7
2105,437,no,7
2106,509,no,7
2109,944,no,7
2111,280,no,7
2114,285,no,7
2115,796,no,7
2116,873,no,7
2117,333,no,7
2120,896,no,7
2123,897,no,7
2126,891,no,7
2129,1073,yes,7
2130,517,no,7
2132,935,no,7
2133,1074,yes,7
2136,960,no,7
2139,520,no,7
2142,280,no,7
2146,285,no,7
2147,965,yes,7
2149,512,no,7
2150,497,no,7
2151,545,no,7
2152,301,no,7
2153,943,no,7
2154,718,no,7
2155,517,no,7
2156,303,no,7
2157,522,no,7
2158,958,no,7
2159,897,no,7
2160,487,no,7
2161,949,no,7
2162,303,no,7
2163,285,no,7
2164,936,no,7
2165,713,no,7
2166,872,no,7
2167,496,no,7
2168,941,no,7
2169,954,no,7
2170,1022,yes,7
2171,275,no,7
2172,956,no,7
2173,301,no,7
2174,302,no,7
2175,498,no,7
2176,546,no,7
2177,1074,yes,7
2178,935,no,7
2179,511,no,7
2180,897,no,7
2181,280,no,7
2182,492,no,7
2183,518,no,7
2184,1022,yes,7
2185,496,no,7
2186,1074,yes,7
2187,872,no,7
2188,709,no,7
2189,518,no,7
2190,496,no,7
2191,871,no,7
2192,772,no,7
2193,544,no,7
2194,301,no,7
2195,688,no,7
2196,546,no,7
2197,723,no,7
2198,964,yes,7
2199,512,no,7
2200,543,no,7
2201,870,no,7
2202,897,no,7
2203,723,no,7
2204,280,no,7
2205,1075,yes,7
2206,546,no,7
2207,541,no,7
2208,509,no,7
2209,688,no,7
2210,492,no,7
2211,1081,no,7
2212,494,no,7
2213,275,no,7
2214,938,no,7
2215,511,no,7
2216,545,no,7
2217,897,no,7
2218,496,no,7
2219,519,no,7
2220,769,no,7
2221,873,no,7
2222,1022,yes,7
2223,674,no,7
2224,959,no,7
2225,492,no,7
2226,494,no,7
2227,936,no,7
2228,937,no,7
2229,893,no,7
2407,472,no,7
2489,684,no,7
2843,430,no,7
2853,876,no,7
2877,877,no,7
2900,878,no,7
2923,516,no,7
2947,683,no,7
2972,516,no,7
2992,148,no,7
2994,216,no,7
2995,925,no,7
2996,351,no,7
2998,215,no,7
2999,246,no,7
3000,397,no,7
3003,918,no,7
3004,400,no,7
3005,916,no,7
3007,110,no,7
3008,215,no,7
3009,926,no,7
3010,470,no,7
3012,213,no,7
3013,930,no,7
3016,925,no,7
3017,400,no,7
3018,143,no,7
3021,920,no,7
3022,143,no,7
3025,927,no,7
3026,929,no,7
3027,400,no,7
3030,150,no,7
3031,879,no,7
3033,216,no,7
3034,144,no,7
3035,264,no,7
3039,917,no,7
3040,925,no,7
3041,400,no,7
3044,918,no,7
3045,38,no,7
3048,923,no,7
3049,922,no,7
3050,146,no,7
3053,209,no,7
3054,666,no,7
3055,148,no,7
3056,351,no,7
3057,351,no,7
3058,924,no,7
3059,921,no,7
3060,146,no,7
3061,928,no,8
3062,918,no,8
3063,140,no,8
3064,880,no,8
3065,880,no,8
3066,400,no,8
3067,215,no,8
3068,150,no,8
3069,148,no,8
3070,916,no,8
3071,215,no,8
3072,244,no,8
3073,929,no,8
3074,13,no,8
3075,214,no,8
3076,971,no,8
3077,248,no,8
3078,215,no,8
3079,351,no,8
3080,214,no,8
3081,880,no,8
3082,924,no,8
3083,926,no,8
3084,216,no,8
3085,264,no,8
3086,879,no,8
3087,351,no,8
3088,923,no,8
3089,263,no,8
3090,142,no,8
3091,351,no,8
3092,214,no,8
3093,142,no,8
3094,921,no,8
3095,666,no,8
3096,142,no,8
3097,148,no,8
3098,143,no,8
3099,351,no,8
3100,918,no,8
3101,246,no,8
3102,400,no,8
3103,400,no,8
3104,666,no,8
3105,920,no,8
3106,141,no,8
3107,148,no,8
3108,38,no,8
3109,772,no,8
3110,244,no,8
3111,917,no,8
3112,400,no,8
3113,918,no,8
3114,142,no,8
3115,929,no,8
3116,248,no,8
3117,926,no,8
3118,697,no,8
3119,149,no,8
3120,208,no,8
3121,213,no,8
3122,149,no,8
3123,774,no,8
3124,351,no,8
3125,150,no,8
3126,923,no,8
3127,398,no,8
3128,919,no,8
3129,922,no,8
3130,214,no,8
3131,930,no,8
3132,144,no,8
3133,146,no,8
3134,213,no,8
3135,351,no,8
3136,920,no,8
3137,927,no,8
3138,918,no,8
3139,400,no,8
3140,264,no,8
3141,919,no,8
3142,264,no,8
3143,247,no,8
3144,216,no,8
3145,144,no,8
3146,400,no,8
3147,825,no,8
3148,38,no,8
3149,929,no,8
3150,136,no,8
3151,195,no,8
3152,812,no,8
3153,929,no,8
3154,351,no,8
3155,397,no,8
3156,929,no,8
3157,351,no,8
3158,148,no,8
3159,120,no,8
3160,351,no,8
3161,111,no,8
3162,917,no,8
3163,264,no,8
3164,351,no,8
3165,660,no,8
3166,880,no,8
3167,400,no,8
3168,214,no,8
3169,579,no,8
3170,213,no,8
3171,110,no,8
3172,149,no,8
3173,918,no,8
3174,13,no,8
3175,351,no,8
3176,247,no,8
3177,400,no,8
3178,120,no,8
3179,666,no,8
3180,142,no,8
3181,774,no,8
3182,141,no,8
3183,143,no,8
3184,876,no,8
3185,150,no,8
3186,400,no,8
3187,146,no,8
3188,142,no,8
3189,215,no,8
3190,248,no,8
3191,916,no,8
3192,142,no,8
3193,148,no,8
3194,190,no,8
3196,250,no,8
3197,250,no,8
3199,258,no,8
3202,253,no,8
3203,194,no,8
3205,132,no,8
3206,99,no,8
3207,62,no,8
3208,466,no,8
3210,243,no,8
3211,7,no,8
3214,249,no,8
3215,246,no,8
3216,251,no,8
3219,207,no,8
3220,248,no,8
3221,255,no,8
3224,252,no,8
3225,225,no,8
3226,224,no,8
3229,139,no,8
3230,98,no,8
3231,909,no,8
3234,56,no,8
3235,246,no,8
3236,223,no,8
3240,253,no,8
3241,128,no,8
3242,119,no,8
3245,252,no,8
3246,250,no,8
3247,242,no,8
3250,223,no,8
3251,249,no,8
3254,97,no,8
3255,809,no,8
3256,94,no,8
3257,254,no,8
3258,62,no,8
3259,219,no,8
3260,37,no,8
3261,252,no,8
3262,35,no,8
3263,205,no,8
3264,400,no,8
3265,652,no,8
3266,255,no,8
3267,206,no,8
3268,253,no,8
3269,250,no,8
3270,400,no,8
3271,59,no,8
3272,814,no,8
3273,133,no,8
3274,122,no,8
3275,254,no,8
3276,250,no,8
3277,99,no,8
3278,243,no,8
3279,242,no,8
3280,573,no,8
3281,95,no,8
3282,256,no,8
3283,66,no,8
3284,691,no,8
3285,252,no,8
3286,140,no,8
3287,125,no,8
3288,188,no,8
3289,651,no,8
3290,219,no,8
3291,258,no,8
3292,223,no,8
3293,194,no,8
3294,399,no,8
3295,807,no,8
3296,190,no,8
3297,243,no,8
3298,810,no,8
3299,53,no,8
3300,399,no,8
3301,128,no,8
3302,254,no,8
3303,252,no,8
3304,239,no,8
3305,37,no,8
3306,224,no,8
3307,138,no,8
3308,205,no,8
3309,94,no,8
3310,209,no,8
3311,932,no,8
3312,62,no,8
3313,242,no,8
3314,7,no,8
3315,833,no,8
3316,239,no,8
3317,255,no,8
3318,258,no,8
3319,190,no,8
3320,784,no,8
3321,246,no,8
3322,254,no,8
3323,247,no,8
3324,807,no,8
3325,911,no,8
3326,59,no,8
3327,219,no,8
3328,249,no,8
3329,119,no,8
3330,652,no,8
3331,207,no,8
3332,257,no,8
3333,210,no,8
3334,250,no,8
3335,224,no,8
3336,516,no,9
3337,189,no,9
3338,214,no,9
3339,253,no,9
3340,62,no,9
3341,99,no,9
3342,113,no,9
3343,239,no,9
3344,246,no,9
3345,205,no,9
3346,258,no,9
3347,253,no,9
3348,249,no,9
3349,252,no,9
3350,204,no,9
3351,5,no,9
3352,252,no,9
3353,129,no,9
3354,189,no,9
3355,57,no,9
3356,254,no,9
3357,652,no,9
3358,219,no,9
3359,113,no,9
3360,255,no,9
3361,833,no,9
3362,242,no,9
3363,400,no,9
3364,224,no,9
3365,249,no,9
3366,95,no,9
3367,64,no,9
3368,58,no,9
3369,338,no,9
3370,253,no,9
3371,255,no,9
3372,250,no,9
3373,120,no,9
3374,911,no,9
3375,140,no,9
3376,223,no,9
3377,205,no,9
3378,206,no,9
3379,119,no,9
3380,5,no,9
3381,86,no,9
3382,250,no,9
3383,252,no,9
3384,763,no,9
3385,652,no,9
3386,140,no,9
3387,254,no,9
3388,12,no,9
3389,257,no,9
3390,224,no,9
3391,219,no,9
3392,94,no,9
3393,95,no,9
3394,400,no,9
3395,59,no,9
3396,134,no,9
3397,55,no,9
3398,57,no,9
3399,200,no,9
3401,187,no,9
3402,785,no,9
3403,197,no,9
3404,407,no,9
3406,407,no,9
3407,78,no,9
3409,221,no,9
3410,88,no,9
3412,93,no,9
3413,237,no,9
3414,74,no,9
3415,824,no,9
3417,238,no,9
3418,69,no,9
3421,227,no,9
3422,123,no,9
3423,42,no,9
3426,239,no,9
3427,746,no,9
3430,199,no,9
3431,265,no,9
3434,88,no,9
3435,236,no,9
3438,66,no,9
3439,237,no,9
3443,238,no,9
3444,51,no,9
3447,785,no,9
3448,44,no,9
3449,227,no,9
3452,203,no,9
3455,225,no,9
3456,443,no,9
3457,199,no,9
3458,90,no,9
3459,406,no,9
3460,86,no,9
3461,236,no,9
3462,9,no,9
3463,123,no,9
3464,238,no,9
3465,239,no,9
3466,227,no,9
3467,407,no,9
3468,203,no,9
3469,260,no,9
3470,201,no,9
3471,385,no,9
3472,403,no,9
3473,68,no,9
3474,54,no,9
3475,237,no,9
3476,29,no,9
3477,239,no,9
3478,245,no,9
3479,227,no,9
3480,193,no,9
3481,469,no,9
3482,10,no,9
3483,91,no,9
3484,70,no,9
3485,66,no,9
3486,652,no,9
3487,236,no,9
3488,980,no,9
3489,245,no,9
3490,401,no,9
3491,227,no,9
3492,240,no,9
3493,24,no,9
3494,202,no,9
3495,30,no,9
3496,94,no,9
3497,90,no,9
3498,469,no,9
3499,64,no,9
3500,60,no,9
3501,127,no,9
3502,407,no,9
3503,217,no,9
3504,260,no,9
3505,245,no,9
3506,27,no,9
3507,194,no,9
3508,221,no,9
3509,30,no,9
3510,66,no,9
3511,199,no,9
3512,51,no,9
3513,385,no,9
3514,65,no,9
3515,407,no,9
3516,34,no,9
3517,829,no,9
3518,829,no,9
3519,245,no,9
3520,225,no,9
3521,92,no,9
3522,64,no,9
3523,30,no,9
3524,55,no,9
3525,809,no,9
3526,731,no,9
3527,260,no,9
3529,217,no,9
3530,978,no,9
3531,221,no,9
3532,86,no,9
3533,18,no,9
3534,15,no,9
3535,65,no,9
3536,29,no,9
3537,70,no,9
3538,407,no,9
3539,265,no,9
3540,245,no,9
3541,53,no,9
3542,193,no,9
3543,202,no,9
3544,10,no,9
3545,66,no,9
3546,18,no,9
3547,51,no,9
3548,73,no,9
3549,15,no,9
3550,71,no,9
3551,401,no,9
3552,14,no,9
3553,75,no,9
3554,220,no,9
3555,217,no,9
3556,94,no,9
3557,259,no,9
3558,42,no,9
3559,92,no,9
3560,18,no,9
3561,60,no,9
3562,91,no,9
3563,652,no,9
3564,230,no,9
3565,664,no,9
3566,260,no,9
3567,260,no,9
3568,193,no,9
3569,75,no,9
3570,201,no,9
3571,53,no,9
3572,68,no,9
3573,196,no,9
3574,55,no,9
3575,192,no,9
3576,6,no,9
3577,78,no,9
3578,239,no,9
3579,15,no,9
3580,220,no,9
3581,71,no,9
3582,265,no,9
3583,74,no,9
3584,193,no,9
3585,69,no,9
3586,90,no,9
3587,238,no,9
3588,378,no,9
3589,32,no,9
3592,109,no,9
3593,587,no,9
3594,26,no,9
3596,109,no,9
3597,237,no,9
3598,25,no,9
3601,103,no,9
3602,358,no,9
3604,160,no,9
3605,276,no,9
3606,864,no,9
3608,276,no,9
3609,107,no,9
3612,847,no,9
3613,384,no,9
3614,764,no,9
3617,45,no,9
3618,406,no,9
3621,33,no,9
3622,406,no,9
3623,45,no,9
3626,33,no,10
3627,109,no,10
3629,28,no,10
3630,81,no,10
3631,102,no,10
3635,276,no,10
3636,46,no,10
3639,46,no,10
3640,276,no,10
3641,846,no,10
3644,378,no,10
3645,81,no,10
3646,17,no,10
3649,82,no,10
3650,20,no,10
3651,997,no,10
3652,27,no,10
3653,231,no,10
3654,102,no,10
3655,33,no,10
3656,231,no,10
3657,160,no,10
3658,231,no,10
3659,23,no,10
3660,151,no,10
3661,276,no,10
3662,151,no,10
3663,46,no,10
3664,560,no,10
3665,84,no,10
3666,17,no,10
3667,821,no,10
3668,232,no,10
3669,27,no,10
3670,155,no,10
3671,24,no,10
3672,821,no,10
3673,976,no,10
3674,976,no,10
3675,153,no,10
3676,84,no,10
3677,378,no,10
3678,378,no,10
3679,978,no,10
3680,974,no,10
3681,27,no,10
3682,232,no,10
3683,155,no,10
3684,152,no,10
3685,261,no,10
3686,137,no,10
3687,360,no,10
3688,52,no,10
3689,76,no,10
3690,50,no,10
3691,466,no,10
3692,978,no,10
3693,359,no,10
3694,84,no,10
3695,408,no,10
3696,76,no,10
3697,360,no,10
3698,233,no,10
3699,394,no,10
3700,975,no,10
3701,766,no,10
3702,358,no,10
3703,152,no,10
3704,766,no,10
3705,52,no,10
3706,470,no,10
3707,78,no,10
3708,384,no,10
3709,76,no,10
3710,357,no,10
3711,232,no,10
3712,357,no,10
3713,43,no,10
3714,354,no,10
3715,357,no,10
3716,664,no,10
3717,234,no,10
3718,4,no,10
3719,389,no,10
3720,234,no,10
3721,467,no,10
3722,137,no,10
3723,408,no,10
3724,78,no,10
3725,174,no,10
3726,237,no,10
3727,174,no,10
3728,79,no,10
3729,790,no,10
3730,154,no,10
3731,43,no,10
3732,357,no,10
3733,358,no,10
3734,234,no,10
3735,792,no,10
3736,866,no,10
3737,172,no,10
3738,192,no,10
3739,408,no,10
3740,31,no,10
3741,79,no,10
3742,616,no,10
3743,89,no,10
3744,790,no,10
3745,1045,no,10
3746,237,no,10
3747,358,no,10
3748,235,no,10
3749,31,no,10
3750,390,no,10
3751,22,no,10
3752,234,no,10
3753,408,no,10
3754,26,no,10
3755,197,no,10
3756,409,no,10
3757,834,no,10
3758,14,no,10
3759,204,no,10
3760,234,no,10
3761,171,no,10
3762,21,no,10
3763,276,no,10
3764,735,no,10
3765,234,no,10
3766,393,no,10
3767,200,no,10
3768,32,no,10
3769,469,no,10
3770,20,no,10
3771,25,no,10
3772,158,no,10
3773,161,no,10
3774,237,no,10
3775,276,no,10
3776,159,no,10
3777,238,no,10
3778,276,no,10
3779,238,no,10
3780,159,no,10
3781,387,no,10
3782,158,no,10
3783,716,no,10
3784,378,no,10
3786,340,no,10
3787,408,no,10
3788,346,no,10
3790,179,no,10
3791,717,no,10
3794,41,no,10
3795,291,no,10
3796,801,no,10
3798,112,no,10
3799,167,no,10
3800,865,no,10
3802,360,no,10
3803,1028,no,10
3806,358,no,10
3807,798,no,10
3810,789,no,10
3811,408,no,10
3814,610,no,10
3815,408,no,10
3816,166,no,10
3819,801,no,10
3820,791,no,10
3823,362,no,10
3824,360,no,10
3828,610,no,10
3829,261,no,10
3830,609,no,10
3833,106,no,10
3834,377,no,10
3835,168,no,10
3838,1,no,10
3839,716,no,10
3840,378,no,10
3843,408,no,10
3844,731,no,10
3845,41,no,10
3846,795,no,10
3847,360,no,10
3848,533,no,10
3849,716,no,10
3850,360,no,10
3851,340,no,10
3852,1028,no,10
3853,261,no,10
3854,548,no,10
3855,384,no,10
3856,343,no,10
3857,115,no,10
3858,793,no,10
3859,176,no,10
3860,1028,no,10
3861,112,no,10
3862,798,no,10
3863,359,no,10
3864,47,no,10
3865,106,no,10
3866,179,no,10
3867,376,no,10
3868,103,no,10
3869,382,no,10
3870,348,no,10
3871,789,no,10
3872,261,no,10
3873,167,no,10
3874,788,no,10
3875,375,no,10
3876,346,no,10
3877,715,no,10
3878,358,no,10
3879,341,no,10
3880,360,no,10
3881,610,no,10
3882,106,no,10
3883,376,no,10
3884,44,no,10
3885,162,no,10
3886,795,no,10
3887,176,no,10
3888,328,no,10
3889,344,no,10
3890,349,no,10
3891,793,no,10
3892,180,no,10
3893,341,no,10
3894,358,no,10
3895,716,no,10
3896,934,no,10
3897,360,no,10
3898,165,no,10
3899,165,no,10
3900,609,no,10
3901,156,no,10
3902,176,no,10
3903,349,no,10
3904,1028,no,10
3905,347,no,10
3906,357,no,10
3907,49,no,10
3908,48,no,10
3909,794,no,10
3910,157,no,10
3911,862,no,11
3912,527,no,11
3913,328,no,11
3914,185,no,11
3915,31,no,11
3916,676,no,11
3917,362,no,11
3918,174,no,11
3919,347,no,11
3920,174,no,11
3921,348,no,11
3922,108,no,11
3923,157,no,11
3924,103,no,11
3925,362,no,11
3926,795,no,11
3927,339,no,11
3928,851,no,11
3929,328,no,11
3930,170,no,11
3931,172,no,11
3932,328,no,11
3933,172,no,11
3934,610,no,11
3935,355,no,11
3936,731,no,11
3937,212,no,11
3938,41,no,11
3939,108,no,11
3940,169,no,11
3941,816,no,11
3942,680,no,11
3943,163,no,11
3944,717,no,11
3945,793,no,11
3946,31,no,11
3947,328,no,11
3948,31,no,11
3949,328,no,11
3950,349,no,11
3951,49,no,11
3952,801,no,11
3953,175,no,11
3954,794,no,11
3955,610,no,11
3956,107,no,11
3957,361,no,11
3958,117,no,11
3959,735,no,11
3960,375,no,11
3961,851,no,11
3962,536,no,11
3963,409,no,11
3964,798,no,11
3965,355,no,11
3966,157,no,11
3967,356,no,11
3968,117,no,11
3969,181,no,11
3970,716,no,11
3971,48,no,11
3972,375,no,11
3973,47,no,11
3974,103,no,11
3975,816,no,11
3976,161,no,11
3977,408,no,11
3978,715,no,11
3979,354,no,11
3980,185,no,11
3981,1028,no,11
3982,356,no,11
3983,343,no,11
3984,107,no,11
3985,104,no,11
3986,41,no,11
3987,665,no,11
3988,47,no,11
3989,986,no,11
3991,513,no,11
3992,600,no,11
3994,364,no,11
3995,646,no,11
3996,907,no,11
3999,288,no,11
4000,282,no,11
4001,598,no,11
4003,443,no,11
4004,1029,no,11
4005,598,no,11
4006,644,no,11
4008,345,no,11
4009,620,no,11
4010,1038,no,11
4013,596,no,11
4014,115,no,11
4017,455,no,11
4018,513,no,11
4019,997,no,11
4022,462,no,11
4023,1033,no,11
4024,791,no,11
4027,528,no,11
4028,594,no,11
4029,394,no,11
4031,598,no,11
4032,614,no,11
4033,549,no,11
4037,1038,no,11
4038,600,no,11
4041,605,no,11
4042,596,no,11
4045,438,no,11
4046,460,no,11
4047,449,no,11
4050,593,no,11
4051,661,no,11
4052,527,no,11
4053,595,no,11
4054,531,no,11
4055,907,no,11
4056,1030,no,11
4057,449,no,11
4058,607,no,11
4059,997,no,11
4060,663,no,11
4061,458,no,11
4062,431,no,11
4063,663,no,11
4064,428,no,11
4065,173,no,11
4066,607,no,11
4067,1019,no,11
4068,457,no,11
4069,532,no,11
4070,595,no,11
4071,1038,no,11
4072,429,no,11
4073,446,no,11
4074,615,no,11
4075,671,no,11
4076,447,no,11
4077,594,no,11
4078,186,no,11
4079,606,no,11
4080,169,no,11
4081,600,no,11
4082,598,no,11
4083,600,no,11
4084,461,no,11
4085,594,no,11
4086,1030,no,11
4087,998,no,11
4088,454,no,11
4089,597,no,11
4090,428,no,11
4091,1034,no,11
4092,592,no,11
4093,614,no,11
4094,530,no,11
4095,789,no,11
4096,524,no,11
4097,461,no,11
4098,167,no,11
4099,596,no,11
4100,282,no,11
4101,623,no,11
4102,1018,no,11
4103,1029,no,11
4104,426,no,11
4105,749,no,11
4106,437,no,11
4107,527,no,11
4108,462,no,11
4109,47,no,11
4110,443,no,11
4111,554,no,11
4112,339,no,11
4113,595,no,11
4114,614,no,11
4115,455,no,11
4116,459,no,11
4117,661,no,11
4118,1019,no,11
4119,671,no,11
4120,450,no,11
4121,594,no,11
4122,1019,no,11
4123,598,no,11
4124,345,no,11
4125,602,no,11
4126,1031,no,11
4127,345,no,11
4128,888,no,11
4129,458,no,11
4130,620,no,11
4131,459,no,11
4132,428,no,11
4133,663,no,11
4134,599,no,11
4135,118,no,11
4136,451,no,11
4137,608,no,11
4138,551,no,11
4139,461,no,11
4140,608,no,11
4141,605,no,11
4142,531,no,11
4143,907,no,11
4144,607,no,11
4145,447,no,11
4146,459,no,11
4147,997,no,11
4148,1035,no,11
4149,433,no,11
4150,513,no,11
4151,451,no,11
4152,599,no,11
4153,1019,no,11
4154,462,no,11
4155,686,no,11
4156,600,no,11
4157,597,no,11
4158,606,no,11
4159,115,no,11
4160,1033,no,11
4161,453,no,11
4162,430,no,11
4163,458,no,11
4164,528,no,11
4165,593,no,11
4166,394,no,11
4167,744,no,11
4168,363,no,11
4169,595,no,11
4170,182,no,11
4171,546,no,11
4172,532,no,11
4173,749,no,11
4174,615,no,11
4175,993,no,11
4176,661,no,11
4177,594,no,11
4178,186,no,11
4179,530,no,11
4180,629,no,11
4181,1038,no,11
4182,169,no,11
4183,600,no,11
4184,282,no,11
4185,600,no,12
4186,597,no,12
4187,429,no,12
4188,282,no,12
4189,729,no,12
4190,614,no,12
4191,273,yes,12
4192,325,no,12
4193,186,no,12
4194,448,no,12
4195,168,no,12
4196,595,no,12
4197,529,no,12
4198,1018,no,12
4199,290,no,12
4200,662,no,12
4202,288,no,12
4203,606,no,12
4204,431,no,12
4205,597,no,12
4206,454,no,12
4207,593,no,12
4208,614,no,12
4209,403,no,12
4210,999,no,12
4211,1047,no,12
4214,623,no,12
4215,582,no,12
4216,333,no,12
4218,467,no,12
4219,422,no,12
4222,612,no,12
4223,1066,no,12
4224,732,no,12
4226,1070,no,12
4227,402,no,12
4228,624,no,12
4229,644,no,12
4231,635,no,12
4232,590,no,12
4233,327,no,12
4236,1055,no,12
4237,426,no,12
4238,590,no,12
4241,627,no,12
4242,572,no,12
4245,431,no,12
4246,657,no,12
4247,1071,no,12
4250,881,no,12
4251,1067,no,12
4252,634,no,12
4254,402,no,12
4255,286,no,12
4256,744,no,12
4260,670,no,12
4261,582,no,12
4262,1056,no,12
4265,582,no,12
4266,627,no,12
4268,635,no,12
4269,625,no,12
4270,276,no,12
4273,1052,no,12
4274,385,no,12
4275,994,no,12
4276,672,no,12
4277,881,no,12
4278,425,no,12
4279,334,no,12
4280,427,no,12
4281,590,no,12
4282,1024,no,12
4283,651,no,12
4284,1066,no,12
4285,465,no,12
4286,636,no,12
4287,357,no,12
4288,327,no,12
4289,523,no,12
4290,560,no,12
4291,983,no,12
4292,634,no,12
4293,994,no,12
4294,402,no,12
4295,744,no,12
4296,386,no,12
4297,724,no,12
4298,397,no,12
4299,438,no,12
4300,402,no,12
4301,1053,no,12
4302,741,no,12
4303,402,no,12
4304,737,no,12
4305,468,no,12
4306,1051,no,12
4307,1056,no,12
4308,673,no,12
4309,590,no,12
4310,1064,no,12
4311,582,no,12
4312,724,no,12
4313,283,no,12
4314,398,no,12
4315,425,no,12
4316,732,no,12
4317,1073,yes,12
4318,998,no,12
4319,289,no,12
4320,672,no,12
4321,424,no,12
4322,652,no,12
4323,1055,no,12
4324,652,no,12
4325,748,no,12
4326,398,no,12
4327,423,no,12
4328,385,no,12
4329,523,no,12
4330,741,no,12
4331,378,no,12
4332,737,no,12
4333,590,no,12
4334,286,no,12
4335,1022,yes,12
4336,994,no,12
4337,583,no,12
4338,1024,no,12
4339,670,no,12
4340,583,no,12
4341,1066,no,12
4342,465,no,12
4343,473,no,12
4344,425,no,12
4345,468,no,12
4346,523,no,12
4347,385,no,12
4348,289,no,12
4349,673,no,12
4350,623,no,12
4351,407,no,12
4352,737,no,12
4353,429,no,12
4354,651,no,12
4355,1062,no,12
4356,399,no,12
4357,647,no,12
4358,1054,no,12
4359,741,no,12
4360,464,no,12
4361,672,no,12
4362,465,no,12
4363,286,no,12
4364,1049,no,12
4365,424,no,12
4366,570,no,12
4367,1063,no,12
4368,623,no,12
4369,583,no,12
4371,724,no,12
4372,398,no,12
4373,625,no,12
4374,402,no,12
4375,753,no,12
4376,402,no,12
4377,624,no,12
4378,1070,no,12
4379,1017,no,12
4380,385,no,12
4381,672,no,12
4382,443,no,12
4383,582,no,12
4384,1064,no,12
4385,473,no,12
4386,323,no,12
4387,639,no,12
4388,289,no,12
